time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.02,0.0,0.12352142534580537,0.12340508120671032,0.00011634413909505925,0.00011634413909505925
0.02,0.0125,0.12375224158865265,0.12363615485402042,0.0001160867346322314,0.0001160867346322314
0.02,0.025,0.12444338884627822,0.12432807522155473,0.00011531362472348705,0.00011531362472348705
0.02,0.037500000000000006,0.1255909677411503,0.1254769455551878,0.00011402218596251457,0.00011402218596251457
0.02,0.05,0.12718849613703967,0.12707628787239084,0.00011220826464883316,0.00011220826464883316
0.02,0.0625,0.12922693452439077,0.1291170680261432,0.00010986649824756833,0.00010986649824756833
0.02,0.07500000000000001,0.1316947218442877,0.1315877310916994,0.00010699075258829849,0.00010699075258829849
0.02,0.08750000000000001,0.13457782201857396,0.13447424735623742,0.00010357466233654189,0.00010357466233654189
0.02,0.1,0.13785978150652323,0.13776016924727863,9.961225924459693e-05,9.961225924459693e-05
0.02,0.1125,0.14152179824448471,0.14142669957444193,9.509867004278694e-05,9.509867004278694e-05
0.02,0.125,0.14554280234136874,0.14545277147773283,9.003086363590374e-05,9.003086363590374e-05
0.02,0.1375,0.14989954889746793,0.1498151404718853,8.440842558263273e-05,8.440842558263273e-05
0.02,0.15000000000000002,0.1545667232853033,0.1544884889486074,7.823433669590374e-05,7.823433669590374e-05
0.02,0.1625,0.15951705917798184,0.15944554344593204,7.151573204980388e-05,7.151573204980388e-05
0.02,0.17500000000000002,0.1647214695326802,0.16465720491595617,6.426461672401351e-05,6.426461672401351e-05
0.02,0.1875,0.17014919063476927,0.17009269211949962,5.649851526964844e-05,5.649851526964844e-05
0.02,0.2,0.17576793918291822,0.17571969814979288,4.824103312534023e-05,4.824103312534023e-05
0.02,0.21250000000000002,0.18154408224910168,0.18150455993907263,3.952231002904427e-05,3.952231002904427e-05
0.02,0.225,0.1874428197822827,0.18741244043446822,3.0379347814468716e-05,3.0379347814468716e-05
0.02,0.23750000000000002,0.19342837914375038,0.19340752294594665,2.085619780373138e-05,2.085619780373138e-05
0.02,0.25,0.19946422096929323,0.19945321697305077,1.1003996242459069e-05,1.1003996242459069e-05
0.02,0.2625,0.20551325545266697,0.20551237461287428,8.808397926884926e-07,8.808397926884926e-07
0.02,0.275,0.21153806794061286,0.21154751644368966,-9.448503076797676e-06,9.448503076797676e-06
0.02,0.28750000000000003,0.21750115252668714,0.2175210655716692,-1.991304498205615e-05,1.991304498205615e-05
0.02,0.30000000000000004,0.22336515213420483,0.22339558832713616,-3.0436192931332373e-05,3.0436192931332373e-05
0.02,0.3125,0.2290931033925322,0.2291340399067054,-4.093651417319544e-05,4.093651417319544e-05
0.02,0.325,0.23464868444052944,0.23470001308336896,-5.132864283952099e-05,5.132864283952099e-05
0.02,0.3375,0.23999646364068788,0.24005798795268607,-6.152431199818453e-05,6.152431199818453e-05
0.02,0.35000000000000003,0.2451021470616193,0.24517358055404026,-7.143349242094699e-05,7.143349242094699e-05
0.02,0.36250000000000004,0.2499328224888096,0.2500137881052818,-8.096561647219502e-05,8.096561647219502e-05
0.02,0.375,0.25445719765716335,0.254547228520276,-9.003086311265562e-05,9.003086311265562e-05
0.02,0.3875,0.2586458303664456,0.2587443718446036,-9.854147815796521e-05,9.854147815796521e-05
0.02,0.4,0.262471348144179,0.26257776124685195,-0.00010641310267295312,0.00010641310267295312
0.02,0.41250000000000003,0.2659086551610306,0.2660222212428037,-0.00011356608177309768,0.00011356608177309768
0.02,0.42500000000000004,0.2689351241815954,0.26905505090774484,-0.00011992672614946631,0.00011992672614946631
0.02,0.4375,0.2715307714483077,0.27165619994765167,-0.00012542849934399358,0.00012542849934399358
0.02,0.45,0.2736784125467443,0.27380842565191066,-0.00013001310516636,0.00013001310516636
0.02,0.4625,0.2753637974847863,0.2754974289364111,-0.00013363145162481604,0.00013363145162481604
0.02,0.47500000000000003,0.2765757234332011,0.27671196790350905,-0.00013624447030796683,0.00013624447030796683
0.02,0.48750000000000004,0.27730612381772185,0.2774439475909459,-0.00013782377322407724,0.00013782377322407724
0.02,0.5,0.2775501327185437,0.27768848485117037,-0.00013835213262669566,0.00013835213262669566
0.02,0.5125000000000001,0.27730612381772185,0.2774439475909459,-0.00013782377322407724,0.00013782377322407724
0.02,0.525,0.2765757234332011,0.27671196790350905,-0.00013624447030796683,0.00013624447030796683
0.02,0.5375,0.2753637974847863,0.2754974289364111,-0.00013363145162481604,0.00013363145162481604
0.02,0.55,0.2736784125467443,0.2738084256519106,-0.0001300131051663045,0.0001300131051663045
0.02,0.5625,0.2715307714483077,0.27165619994765167,-0.00012542849934399358,0.00012542849934399358
0.02,0.5750000000000001,0.2689351241815954,0.2690550509077448,-0.0001199267261494108,0.0001199267261494108
0.02,0.5875,0.2659086551610306,0.26602222124280367,-0.00011356608177304217,0.00011356608177304217
0.02,0.6000000000000001,0.262471348144179,0.2625777612468519,-0.00010641310267289761,0.00010641310267289761
0.02,0.6125,0.2586458303664456,0.2587443718446035,-9.85414781579097e-05,9.85414781579097e-05
0.02,0.625,0.25445719765716335,0.25454722852027595,-9.003086311260011e-05,9.003086311260011e-05
0.02,0.6375000000000001,0.24993282248880963,0.2500137881052817,-8.096561647205625e-05,8.096561647205625e-05
0.02,0.65,0.2451021470616193,0.24517358055404023,-7.143349242091923e-05,7.143349242091923e-05
0.02,0.6625000000000001,0.2399964636406879,0.24005798795268599,-6.152431199807351e-05,6.152431199807351e-05
0.02,0.675,0.23464868444052947,0.23470001308336894,-5.132864283946548e-05,5.132864283946548e-05
0.02,0.6875,0.22909310339253222,0.2291340399067054,-4.093651417316768e-05,4.093651417316768e-05
0.02,0.7000000000000001,0.22336515213420485,0.2233955883271361,-3.0436192931249106e-05,3.0436192931249106e-05
0.02,0.7125,0.21750115252668717,0.2175210655716691,-1.991304498191737e-05,1.991304498191737e-05
0.02,0.7250000000000001,0.2115380679406129,0.21154751644368952,-9.448503076631143e-06,9.448503076631143e-06
0.02,0.7375,0.205513255452667,0.2055123746128742,8.808397927995149e-07,8.808397927995149e-07
0.02,0.75,0.19946422096929325,0.1994532169730507,1.1003996242542335e-05,1.1003996242542335e-05
0.02,0.7625000000000001,0.1934283791437504,0.19340752294594657,2.0856197803842402e-05,2.0856197803842402e-05
0.02,0.775,0.18744281978228272,0.18741244043446817,3.0379347814551982e-05,3.0379347814551982e-05
0.02,0.7875000000000001,0.1815440822491017,0.18150455993907252,3.952231002918305e-05,3.952231002918305e-05
0.02,0.8,0.17576793918291825,0.17571969814979282,4.8241033125423494e-05,4.8241033125423494e-05
0.02,0.8125,0.1701491906347693,0.17009269211949954,5.6498515269759464e-05,5.6498515269759464e-05
