time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.002,0.0,0.0,7.744196727554886e-06,-7.744196727554886e-06,7.744196727554886e-06
0.002,0.05,0.0,4.5799190462547656e-05,-4.5799190462547656e-05,4.5799190462547656e-05
0.002,0.1,0.0,0.00039811507879286556,-0.00039811507879286556,0.00039811507879286556
0.002,0.15000000000000002,0.0,0.0025940603960636632,-0.0025940603960636632,0.0025940603960636632
0.002,0.2,0.012799999999999988,0.012669787240370323,0.0001302127596296658,0.0001302127596296658
0.002,0.25,0.05119999999999999,0.04672070053417801,0.004479299465821977,0.004479299465821977
0.002,0.30000000000000004,0.14719999999999997,0.13137812356269352,0.015821876437306454,0.015821876437306454
0.002,0.35000000000000003,0.30079999999999996,0.2854807572391317,0.015319242760868268,0.015319242760868268
0.002,0.4,0.4872,0.48732634066126596,-0.00012634066126593346,0.00012634066126593346
0.002,0.45,0.648,0.6651586826401641,-0.01715868264016407,0.01715868264016407
0.002,0.5,0.7056,0.7364475227170275,-0.03084752271702751,0.03084752271702751
0.002,0.55,0.648,0.6651586826401641,-0.01715868264016407,0.01715868264016407
0.002,0.6000000000000001,0.4872,0.4873263406612655,-0.00012634066126548937,0.00012634066126548937
0.002,0.65,0.30079999999999996,0.28548075723913163,0.015319242760868323,0.015319242760868323
0.002,0.7000000000000001,0.14719999999999997,0.13137812356269346,0.01582187643730651,0.01582187643730651
0.002,0.75,0.05119999999999999,0.046720700534177956,0.004479299465822033,0.004479299465822033
0.002,0.8,0.012799999999999988,0.012669787240370267,0.00013021275962972131,0.00013021275962972131
0.002,0.8500000000000001,0.0,0.00259406039606358,-0.00259406039606358,0.00259406039606358
0.002,0.9,0.0,0.00039811507879281005,-0.00039811507879281005,0.00039811507879281005
0.002,0.9500000000000001,0.0,4.579919046238112e-05,-4.579919046238112e-05,4.579919046238112e-05
0.002,1.0,0.0,7.744196727499375e-06,-7.744196727499375e-06,7.744196727499375e-06
