time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.002,0.0,7.041554557431201e-06,7.744196727554886e-06,-7.026421701236856e-07,7.026421701236856e-07
0.002,0.00625,7.418334623604545e-06,8.142439401698232e-06,-7.241047780936867e-07,7.241047780936867e-07
0.002,0.0125,8.581126677763119e-06,9.370335643354988e-06,-7.892089655918687e-07,7.892089655918687e-07
0.002,0.018750000000000003,1.0629341266187804e-05,1.1529435726770343e-05,-9.000944605825392e-07,9.000944605825392e-07
0.002,0.025,1.3735587421951242e-05,1.479588216521388e-05,-1.0602947432626386e-06,1.0602947432626386e-06
0.002,0.03125,1.8156321516169594e-05,1.9431004186581946e-05,-1.2746826704123516e-06,1.2746826704123516e-06
0.002,0.037500000000000006,2.4247277645001066e-05,2.5796661604099436e-05,-1.54938395909837e-06,1.54938395909837e-06
0.002,0.043750000000000004,3.2484197947235334e-05,3.4375846476641936e-05,-1.891648529406602e-06,1.891648529406602e-06
0.002,0.05,4.3489523007188356e-05,4.5799190462547656e-05,-2.3096674553593007e-06,2.3096674553593007e-06
0.002,0.05625,5.806583741045296e-05,6.087815892813486e-05,-2.812321517681903e-06,2.812321517681903e-06
0.002,0.0625,7.723698982288024e-05,8.064583611525067e-05,-3.4088462923704296e-06,3.4088462923704296e-06
0.002,0.06875,0.00010229791565697959,0.00010640631417360713,-4.1083985166275435e-06,4.1083985166275435e-06
0.002,0.07500000000000001,0.0001348742771254209,0.00013979378649658925,-4.919509371168357e-06,4.919509371168357e-06
0.002,0.08125,0.00017699309251156784,0.00018284250502853538,-5.849412516967543e-06,5.849412516967543e-06
0.002,0.08750000000000001,0.00023116554470398732,0.00023806878313026303,-6.90323842627571e-06,6.90323842627571e-06
0.002,0.09375,0.00030048312811476764,0.00030856620004413027,-8.083071929362623e-06,8.083071929362623e-06
0.002,0.1,0.00038872820173296304,0.00039811507879286556,-9.386877059902523e-06,9.386877059902523e-06
0.002,0.10625000000000001,0.000500499852380558,0.0005113071546518078,-1.0807302271249744e-05,1.0807302271249744e-05
0.002,0.1125,0.000641355724321277,0.0006536861141184236,-1.2330389797146559e-05,1.2330389797146559e-05
0.002,0.11875000000000001,0.0008179701279411673,0.0008319043530882198,-1.3934225147052429e-05,1.3934225147052429e-05
0.002,0.125,0.001038308291452138,0.0010538958674880805,-1.5587576035942536e-05,1.5587576035942536e-05
0.002,0.13125,0.0013118160580518296,0.0013290646419511776,-1.7248583899348016e-05,1.7248583899348016e-05
0.002,0.1375,0.00164962365274714,0.0016684872375077597,-1.886358476061974e-05,1.886358476061974e-05
0.002,0.14375000000000002,0.002064761348714291,0.002085127497389372,-2.0366148675080888e-05,2.0366148675080888e-05
0.002,0.15000000000000002,0.0025723839588844295,0.0025940603960636632,-2.1676437179233773e-05,2.1676437179233773e-05
0.002,0.15625,0.003190000077356943,0.003212701062288964,-2.270098493202099e-05,2.270098493202099e-05
0.002,0.1625,0.003937700917760343,0.003961033931581176,-2.333301382083288e-05,2.333301382083288e-05
0.002,0.16875,0.004838382470497988,0.004861835854502172,-2.3453384004184022e-05,2.3453384004184022e-05
0.002,0.17500000000000002,0.005917953565101434,0.005940885840745258,-2.293227564382442e-05,2.293227564382442e-05
0.002,0.18125000000000002,0.00720552132316106,0.007227152999770559,-2.1631676609498718e-05,2.1631676609498718e-05
0.002,0.1875,0.008733544474664892,0.008752953199455044,-1.940872479015178e-05,1.940872479015178e-05
0.002,0.19375,0.010537944145620181,0.010554064064446894,-1.6119918826712834e-05,1.6119918826712834e-05
0.002,0.2,0.012658161071677743,0.012669787240370323,-1.1626168692579694e-05,1.1626168692579694e-05
0.002,0.20625000000000002,0.015137147817313646,0.0151429464261085,-5.7986087948543735e-06,5.7986087948543735e-06
0.002,0.21250000000000002,0.01802128454813731,0.018019809591187097,1.4749569502113535e-06,1.4749569502113535e-06
0.002,0.21875,0.021360207275724952,0.02134992411193437,1.0283163790581612e-05,1.0283163790581612e-05
0.002,0.225,0.02520653832218521,0.025185854333904273,2.068398828093676e-05,2.068398828093676e-05
0.002,0.23125,0.029615510075048448,0.029582812342143466,3.269773290498143e-05,3.269773290498143e-05
0.002,0.23750000000000002,0.0346444749450297,0.03459817452211397,4.6300422915729333e-05,4.6300422915729333e-05
0.002,0.24375000000000002,0.040352296802417593,0.0402908788289614,6.141797345619177e-05,6.141797345619177e-05
0.002,0.25,0.046798622031504616,0.04672070053417801,7.792149732660514e-05,7.792149732660514e-05
0.002,0.25625000000000003,0.05404303166011057,0.05394740754313715,9.562411697341955e-05,9.562411697341955e-05
0.002,0.2625,0.06214407971956679,0.06202980010337611,0.00011427961619068366,0.00011427961619068366
0.002,0.26875,0.0711582269696945,0.0710246437531658,0.00013358321652869043,0.00013358321652869043
0.002,0.275,0.08113868325876505,0.08098550856795024,0.00015317469081481405,0.00015317469081481405
0.002,0.28125,0.09213417593431533,0.09196153200105245,0.00017264393326288374,0.00017264393326288374
0.002,0.28750000000000003,0.10418766571488013,0.10399612671908838,0.00019153899579174571,0.00019153899579174571
0.002,0.29375,0.117335035103319,0.11712565862502972,0.0002093764782892804,0.0002093764782892804
0.002,0.30000000000000004,0.1316037775955788,0.13137812356269352,0.0002256540328852974,0.0002256540328852974
0.002,0.30625,0.14701171844720748,0.14677185383103283,0.00023986461617464538,0.00023986461617464538
0.002,0.3125,0.16356579945220107,0.1633142874455646,0.00025151200663647844,0.00025151200663647844
0.002,0.31875000000000003,0.18126096093802038,0.18100083393270347,0.00026012700531691246,0.00026012700531691246
0.002,0.325,0.20007915389310674,0.19981387022937983,0.0002652836637269118,0.0002652836637269118
0.002,0.33125000000000004,0.21998851376537987,0.2197218989249773,0.0002666148404025792,0.0002666148404025792
