time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.004,0.0,0.0013442487909105468,0.0015633008220465039,-0.00021905203113595706,0.00021905203113595706
0.004,0.025,0.001679677391059249,0.001901909747170999,-0.00022223235611174984,0.00022223235611174984
0.004,0.05,0.002782910347769992,0.0030089516042021147,-0.00022604125643212267,0.00022604125643212267
0.004,0.07500000000000001,0.004950490506827776,0.005164430028187089,-0.00021393952135931316,0.00021393952135931316
0.004,0.1,0.00869213051268309,0.008853017251976264,-0.00016088673929317426,0.00016088673929317426
0.004,0.125,0.01474200522134334,0.014780076900382078,-3.807167903873733e-05,3.807167903873733e-05
0.004,0.15000000000000002,0.024052527235614705,0.023873121404230285,0.00017940583138442018,0.00017940583138442018
0.004,0.17500000000000002,0.03775311962953702,0.03725073263346218,0.0005023869960748412,0.0005023869960748412
0.004,0.2,0.05705859421433127,0.05614149846532432,0.0009170957490069534,0.0009170957490069534
0.004,0.225,0.0831191652215205,0.08174152225016892,0.0013776429713515809,0.0013776429713515809
0.004,0.25,0.11681688075374276,0.11501129611983349,0.0018055846339092713,0.0018055846339092713
0.004,0.275,0.15852949035461728,0.15643005443959113,0.002099435915026149,0.002099435915026149
0.004,0.30000000000000004,0.20789899944614043,0.20574463296763928,0.0021543664785011463,0.0021543664785011463
0.004,0.325,0.26365355430746445,0.26176489475840803,0.0018886595490564262,0.0018886595490564262
0.004,0.35000000000000003,0.32353326828388923,0.3222629795981073,0.0012702886857819395,0.0012702886857819395
0.004,0.375,0.3843601195863161,0.38402462628408257,0.000335493302233536,0.000335493302233536
0.004,0.4,0.4422692813902135,0.4430768511236524,-0.0008075697334389287,0.0008075697334389287
0.004,0.42500000000000004,0.4930879181715672,0.49508120908511544,-0.001993290913548218,0.001993290913548218
0.004,0.45,0.5328144133789834,0.5358436512736267,-0.0030292378946432663,0.0030292378946432663
0.004,0.47500000000000003,0.5581244596097472,0.5618605438734317,-0.003736084263684436,0.003736084263684436
0.004,0.5,0.566817740082353,0.570804699560769,-0.003986959478415986,0.003986959478415986
0.004,0.525,0.5581244596097472,0.5618605438734318,-0.003736084263684547,0.003736084263684547
0.004,0.55,0.5328144133789834,0.5358436512736267,-0.0030292378946432663,0.0030292378946432663
0.004,0.5750000000000001,0.4930879181715672,0.4950812090851151,-0.001993290913547885,0.001993290913547885
0.004,0.6000000000000001,0.4422692813902135,0.44307685112365225,-0.0008075697334387621,0.0008075697334387621
0.004,0.625,0.3843601195863161,0.3840246262840826,0.0003354933022334805,0.0003354933022334805
0.004,0.65,0.32353326828388923,0.3222629795981073,0.0012702886857819395,0.0012702886857819395
0.004,0.675,0.26365355430746445,0.26176489475840803,0.0018886595490564262,0.0018886595490564262
0.004,0.7000000000000001,0.20789899944614043,0.20574463296763917,0.0021543664785012573,0.0021543664785012573
0.004,0.7250000000000001,0.15852949035461728,0.1564300544395907,0.002099435915026565,0.002099435915026565
0.004,0.75,0.11681688075374277,0.11501129611983345,0.0018055846339093268,0.0018055846339093268
0.004,0.775,0.08311916522152049,0.08174152225016887,0.0013776429713516225,0.0013776429713516225
0.004,0.8,0.05705859421433127,0.05614149846532418,0.0009170957490070922,0.0009170957490070922
0.004,0.8250000000000001,0.03775311962953702,0.03725073263346207,0.0005023869960749522,0.0005023869960749522
0.004,0.8500000000000001,0.02405252723561471,0.02387312140423012,0.00017940583138459018,0.00017940583138459018
0.004,0.875,0.01474200522134334,0.014780076900382022,-3.807167903868182e-05,3.807167903868182e-05
0.004,0.9,0.00869213051268309,0.008853017251976236,-0.0001608867392931465,0.0001608867392931465
0.004,0.925,0.004950490506827776,0.005164430028187061,-0.0002139395213592854,0.0002139395213592854
0.004,0.9500000000000001,0.002782910347769992,0.0030089516042020314,-0.0002260412564320394,0.0002260412564320394
0.004,0.9750000000000001,0.001679677391059249,0.001901909747170999,-0.00022223235611174984,0.00022223235611174984
0.004,1.0,0.0013442487909105468,0.0015633008220465039,-0.00021905203113595706,0.00021905203113595706
