time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.02,0.0,0.1252849884727767,0.12340508120671032,0.0018799072660663774,0.0018799072660663774
0.02,0.05,0.1288870373187822,0.12707628787239084,0.0018107494463913687,0.0018107494463913687
0.02,0.1,0.1393615048926412,0.13776016924727863,0.0016013356453625782,0.0016013356453625782
0.02,0.15000000000000002,0.15573783540171612,0.1544884889486074,0.0012493464531087295,0.0012493464531087295
0.02,0.2,0.17648069130756533,0.17571969814979288,0.0007609931577724494,0.0007609931577724494
0.02,0.25,0.19961439119364482,0.19945321697305077,0.00016117422059405695,0.00016117422059405695
0.02,0.30000000000000004,0.2228953805373909,0.22339558832713616,-0.0005002077897452439,0.0005002077897452439
0.02,0.35000000000000003,0.24402384524959317,0.24517358055404026,-0.0011497353044470915,0.0011497353044470915
0.02,0.4,0.26087681445604627,0.26257776124685195,-0.0017009467908056797,0.0017009467908056797
0.02,0.45,0.27173689083626357,0.27380842565191066,-0.0020715348156470914,0.0020715348156470914
0.02,0.5,0.2754862291399357,0.27768848485117037,-0.0022022557112346686,0.0022022557112346686
0.02,0.55,0.27173689083626357,0.2738084256519106,-0.002071534815647036,0.002071534815647036
0.02,0.6000000000000001,0.26087681445604627,0.2625777612468519,-0.0017009467908056242,0.0017009467908056242
0.02,0.65,0.24402384524959317,0.24517358055404023,-0.0011497353044470637,0.0011497353044470637
0.02,0.7000000000000001,0.2228953805373909,0.2233955883271361,-0.0005002077897451884,0.0005002077897451884
0.02,0.75,0.19961439119364482,0.1994532169730507,0.00016117422059411246,0.00016117422059411246
0.02,0.8,0.17648069130756533,0.17571969814979282,0.0007609931577725049,0.0007609931577725049
0.02,0.8500000000000001,0.15573783540171612,0.15448848894860726,0.0012493464531088683,0.0012493464531088683
0.02,0.9,0.13936150489264118,0.13776016924727855,0.0016013356453626337,0.0016013356453626337
0.02,0.9500000000000001,0.1288870373187822,0.12707628787239078,0.0018107494463914242,0.0018107494463914242
0.02,1.0,0.12528498847277666,0.12340508120671023,0.0018799072660664329,0.0018799072660664329
