time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.01,0.0,0.042849379478924664,0.04280046783565661,4.891164326805558e-05,4.891164326805558e-05
0.01,0.0125,0.04322025427772522,0.0431703722333453,4.98820443799175e-05,4.98820443799175e-05
0.01,0.025,0.044333271146604555,0.04428050542827372,5.276571833083554e-05,5.276571833083554e-05
0.01,0.037500000000000006,0.046189545565785195,0.04613206511711812,5.748044866707436e-05,5.748044866707436e-05
0.01,0.05,0.04879073170625096,0.048726841249012415,6.389045723854264e-05,6.389045723854264e-05
0.01,0.0625,0.052138720199453585,0.052066911886674866,7.180831277871919e-05,7.180831277871919e-05
0.01,0.07500000000000001,0.05623522537883211,0.05615422771110265,8.099766772946132e-05,8.099766772946132e-05
0.01,0.08750000000000001,0.06108127220604265,0.060990095328193134,9.117687784951367e-05,9.117687784951367e-05
0.01,0.1,0.06667659579078597,0.06657457222998253,0.00010202356080343811,0.00010202356080343811
0.01,0.1125,0.07301896893249972,0.07290578879009363,0.00011318014240609131,0.00011318014240609131
0.01,0.125,0.08010347540592529,0.07997921498414017,0.00012426042178512176,0.00012426042178512176
0.01,0.1375,0.0879217487277259,0.08778689156833017,0.00013485715939573484,0.00013485715939573484
0.01,0.15000000000000002,0.0964611978219474,0.09631664716668688,0.0001445506552605197,0.0001445506552605197
0.01,0.1625,0.10570424229067259,0.10555132405026452,0.00015291824040807034,0.00015291824040807034
0.01,0.17500000000000002,0.11562758083574744,0.11546803628145429,0.00015954455429315062,0.00015954455429315062
0.01,0.1875,0.1262015167140697,0.12603748428646178,0.0001640324276079297,0.0001640324276079297
0.01,0.2,0.13738936389476541,0.1372233497583833,0.00016601413638211993,0.00016601413638211993
0.01,0.21250000000000002,0.14914695678294038,0.14898179403999223,0.00016516274294814393,0.00016516274294814393
0.01,0.225,0.16142228495525332,0.16126108175962894,0.00016120319562437646,0.00016120319562437646
0.01,0.23750000000000002,0.1741552723063811,0.17400134948120696,0.00015392282517412426,0.00015392282517412426
0.01,0.25,0.18727771733967968,0.18713453648444722,0.00014318085523246094,0.00014318085523246094
0.01,0.2625,0.200713408077343,0.2005844915388655,0.00012891653847749152,0.00012891653847749152
0.01,0.275,0.21437842126408155,0.21426726572188112,0.00011115554220042512,0.00011115554220042512
0.01,0.28750000000000003,0.22818161126486336,0.2280915970277462,9.001423711715861e-05,9.001423711715861e-05
0.01,0.30000000000000004,0.2420252894042924,0.24195958781244215,6.570159185026458e-05,6.570159185026458e-05
0.01,0.3125,0.2558060895755646,0.2557675711339579,3.851844160668305e-05,3.851844160668305e-05
0.01,0.325,0.26941601089094724,0.26940715690967576,8.853981271483846e-06,8.853981271483846e-06
0.01,0.3375,0.28274362309755435,0.282766443669948,-2.282057239366697e-05,2.282057239366697e-05
0.01,0.35000000000000003,0.2956754155953412,0.2957313766965581,-5.5961101216861486e-05,5.5961101216861486e-05
0.01,0.36250000000000004,0.308097266326249,0.308187228658505,-8.996233225599948e-05,8.996233225599948e-05
0.01,0.375,0.31989600271001106,0.32002017465600896,-0.00012417194599789738,0.00012417194599789738
0.01,0.3875,0.3309610233310464,0.3311189300096443,-0.00015790667859794105,0.00015790667859794105
0.01,0.4,0.34118594636577226,0.34137641632378846,-0.00019046995801619282,0.00019046995801619282
0.01,0.41250000000000003,0.3504702488942183,0.3506914194305564,-0.00022117053633807782,0.00022117053633807782
0.01,0.42500000000000004,0.3587208603523836,0.35897020187463413,-0.00024934152225053463,0.00024934152225053463
0.01,0.4375,0.365853673510912,0.3661280326929054,-0.0002743591819933666,0.0002743591819933666
0.01,0.45,0.37179493753678067,0.3720905984032954,-0.00029566086651472423,0.00029566086651472423
0.01,0.4625,0.37648249989792304,0.37679526133618135,-0.00031276143825831326,0.00031276143825831326
0.01,0.47500000000000003,0.37986686706021366,0.38019213467320034,-0.0003252676129866794,0.0003252676129866794
0.01,0.48750000000000004,0.38191205802102957,0.3822449477200091,-0.0003328896989795438,0.0003328896989795438
0.01,0.5,0.38259622960984313,0.3829316799151507,-0.0003354503053075719,0.0003354503053075719
0.01,0.5125000000000001,0.38191205802102957,0.3822449477200091,-0.0003328896989795438,0.0003328896989795438
0.01,0.525,0.37986686706021366,0.38019213467320034,-0.0003252676129866794,0.0003252676129866794
0.01,0.5375,0.37648249989792304,0.3767952613361814,-0.0003127614382583688,0.0003127614382583688
0.01,0.55,0.37179493753678067,0.3720905984032954,-0.00029566086651472423,0.00029566086651472423
0.01,0.5625,0.365853673510912,0.3661280326929054,-0.0002743591819933666,0.0002743591819933666
0.01,0.5750000000000001,0.3587208603523836,0.3589702018746341,-0.0002493415222504791,0.0002493415222504791
0.01,0.5875,0.3504702488942183,0.3506914194305564,-0.00022117053633807782,0.00022117053633807782
0.01,0.6000000000000001,0.34118594636577226,0.34137641632378835,-0.0001904699580160818,0.0001904699580160818
0.01,0.6125,0.3309610233310464,0.33111893000964415,-0.00015790667859777452,0.00015790667859777452
0.01,0.625,0.31989600271001106,0.3200201746560089,-0.00012417194599784187,0.00012417194599784187
0.01,0.6375000000000001,0.308097266326249,0.30818722865850484,-8.996233225583294e-05,8.996233225583294e-05
0.01,0.65,0.2956754155953412,0.295731376696558,-5.5961101216805975e-05,5.5961101216805975e-05
0.01,0.6625000000000001,0.28274362309755435,0.2827664436699479,-2.282057239355595e-05,2.282057239355595e-05
0.01,0.675,0.26941601089094724,0.2694071569096757,8.853981271539357e-06,8.853981271539357e-06
