time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.01,0.0,0.04280351764009381,0.04280046783565661,3.0498044372023747e-06,3.0498044372023747e-06
0.01,0.003125,0.04282663837021135,0.04282358476963785,3.053600573496573e-06,3.053600573496573e-06
0.01,0.00625,0.0428960022326738,0.04289293725039875,3.064982275050032e-06,3.064982275050032e-06
0.01,0.009375000000000001,0.04301161422851887,0.04300853029909374,3.0839294251280847e-06,3.0839294251280847e-06
0.01,0.0125,0.04317348264185965,0.0431703722333453,3.110408514347962e-06,3.110408514347962e-06
0.01,0.015625,0.04338161896353958,0.04337847459087138,3.1443726681984474e-06,3.1443726681984474e-06
0.01,0.018750000000000003,0.04363603778440839,0.04363285202272249,3.185761685897681e-06,3.185761685897681e-06
0.01,0.021875000000000002,0.04393675665837807,0.043933522156287735,3.2345020903323807e-06,3.2345020903323807e-06
0.01,0.025,0.04428379593546303,0.04428050542827372,3.2905071893074567e-06,3.2905071893074567e-06
0.01,0.028125,0.0446771785650536,0.044673824887905195,3.3536771484043992e-06,3.3536771484043992e-06
0.01,0.03125,0.04511692986971722,0.04511350597064226,3.4238990749627107e-06,3.4238990749627107e-06
0.01,0.034375,0.0456030772898661,0.04559957624275199,3.5010471141141974e-06,3.5010471141141974e-06
0.01,0.037500000000000006,0.04613565009967473,0.04613206511711812,3.584982556606442e-06,3.584982556606442e-06
0.01,0.040625,0.046714679094674895,0.04671100354071636,3.6755539585334174e-06,3.6755539585334174e-06
0.01,0.043750000000000004,0.04734019625149976,0.047336423654226495,3.7725972732646773e-06,3.7725972732646773e-06
0.01,0.046875,0.04801223436029185,0.04800835842429574,3.875935996114355e-06,3.875935996114355e-06
0.01,0.05,0.04873082663033359,0.048726841249012415,3.985381321174042e-06,3.985381321174042e-06
0.01,0.053125000000000006,0.04949600626950103,0.04949190553718957,4.100732311454469e-06,4.100732311454469e-06
0.01,0.05625,0.0503078060381846,0.05030358426210274,4.221776081857198e-06,4.221776081857198e-06
0.01,0.059375000000000004,0.051166257778361805,0.05116190949036625,4.348287995552258e-06,4.348287995552258e-06
0.01,0.0625,0.05207139191854862,0.052066911886674866,4.480031873754786e-06,4.480031873754786e-06
0.01,0.065625,0.05302323695539687,0.053018620195177085,4.616760219781912e-06,4.616760219781912e-06
0.01,0.06875,0.05402181891274501,0.05401706069828849,4.758214456522525e-06,4.758214456522525e-06
0.01,0.07187500000000001,0.055067160778969414,0.05506225665379072,4.904125178693819e-06,4.904125178693819e-06
0.01,0.07500000000000001,0.056159281923521646,0.05615422771110265,5.054212418996451e-06,5.054212418996451e-06
0.01,0.078125,0.057298197493575745,0.05729298930764587,5.208185929875264e-06,5.208185929875264e-06
0.01,0.08125,0.058483917791746366,0.058478552046267146,5.365745479220252e-06,5.365745479220252e-06
0.01,0.084375,0.059716447635875226,0.05971092105471343,5.526581161797994e-06,5.526581161797994e-06
0.01,0.08750000000000001,0.06099578570191876,0.060990095328193134,5.690373725629472e-06,5.690373725629472e-06
0.01,0.09062500000000001,0.062321923851004456,0.06231606705609036,5.856794914098351e-06,5.856794914098351e-06
0.01,0.09375,0.06369484644175684,0.06368882093393366,6.0255078231791215e-06,6.0255078231791215e-06
0.01,0.096875,0.06511452962902674,0.06510833346175177,6.196167274971631e-06,6.196167274971631e-06
0.01,0.1,0.06658094065018871,0.06657457222998253,6.368420206182002e-06,6.368420206182002e-06
0.01,0.10312500000000001,0.06809403710020183,0.06808749519412871,6.541906073118109e-06,6.541906073118109e-06
0.01,0.10625000000000001,0.06965376619665815,0.06964704993938597,6.7162572721796154e-06,6.7162572721796154e-06
0.01,0.109375,0.07126006403607076,0.07125317293649458,6.891099576175619e-06,6.891099576175619e-06
0.01,0.1125,0.07291285484268004,0.07290578879009363,7.0660525864074675e-06,7.0660525864074675e-06
0.01,0.115625,0.07461205021108147,0.07460480948088083,7.240730200641643e-06,7.240730200641643e-06
0.01,0.11875000000000001,0.07635754834400245,0.07635013360290618,7.414741096264943e-06,7.414741096264943e-06
0.01,0.12187500000000001,0.07814923328657707,0.07814164559734763,7.587689229440753e-06,7.587689229440753e-06
0.01,0.125,0.079986974158489,0.07997921498414017,7.759174348836995e-06,7.759174348836995e-06
0.01,0.12812500000000002,0.08187062438537128,0.08186269559284678,7.928792524494743e-06,7.928792524494743e-06
0.01,0.13125,0.0838000209308691,0.08379192479417741,8.09613669169873e-06,8.09613669169873e-06
0.01,0.134375,0.08577498353078733,0.08576672273357867,8.260797208656245e-06,8.260797208656245e-06
0.01,0.1375,0.08779531393075846,0.08778689156833017,8.422362428289754e-06,8.422362428289754e-06
0.01,0.140625,0.0898607951288782,0.08985221470959465,8.58041928354647e-06,8.58041928354647e-06
0.01,0.14375000000000002,0.09197119062476664,0.09196245607088105,8.734553885586527e-06,8.734553885586527e-06
0.01,0.146875,0.09412624367652044,0.09411735932438609,8.884352134350126e-06,8.884352134350126e-06
0.01,0.15000000000000002,0.09632567656702791,0.09631664716668688,9.029400341031835e-06,9.029400341031835e-06
0.01,0.153125,0.09856918988112323,0.09856002059526153,9.16928586169874e-06,9.16928586169874e-06
0.01,0.15625,0.10085646179505733,0.10084715819731627,9.303597741067149e-06,9.303597741067149e-06
0.01,0.15937500000000002,0.10318714737976378,0.10317771545239733,9.431927366451709e-06,9.431927366451709e-06
0.01,0.1625,0.10556087791939489,0.10555132405026452,9.55386913037426e-06,9.55386913037426e-06
0.01,0.16562500000000002,0.10797726024659916,0.10796759122549833,9.66902110083323e-06,9.66902110083323e-06
0.01,0.16875,0.11043587609600444,0.11042609911030515,9.776985699289087e-06,9.776985699289087e-06
0.01,0.171875,0.11293628147736189,0.11292640410697763,9.877370384256401e-06,9.877370384256401e-06
0.01,0.17500000000000002,0.11547800606979446,0.11546803628145429,9.969788340169483e-06,9.969788340169483e-06
0.01,0.178125,0.11806055263858017,0.11805049877940968,1.0053859170494617e-05,1.0053859170494617e-05
0.01,0.18125000000000002,0.1206833964758838,0.12067326726629057,1.0129209593229271e-05,1.0129209593229271e-05
0.01,0.184375,0.12334598486683251,0.12333578939269366,1.0195474138857685e-05,1.0195474138857685e-05
0.01,0.1875,0.12604773658230983,0.12603748428646178,1.0252295848056647e-05,1.0252295848056647e-05
0.01,0.19062500000000002,0.12878804139981873,0.12877774207284937,1.0299326969359646e-05,1.0299326969359646e-05
0.01,0.19375,0.13156625965373944,0.13155592342408462,1.0336229654822615e-05,1.0336229654822615e-05
0.01,0.19687500000000002,0.1343817218162781,0.13437135913962656,1.0362676651554104e-05,1.0362676651554104e-05
0.01,0.2,0.1372337281103733,0.1372233497583833,1.0378351989998036e-05,1.0378351989998036e-05
0.01,0.203125,0.14012154815579214,0.14011116520412747,1.0382951664666962e-05,1.0382951664666962e-05
0.01,0.20625000000000002,0.1430444206496145,0.14303404446530593,1.0376184308574787e-05,1.0376184308574787e-05
0.01,0.209375,0.14600155308226323,0.14599119531040522,1.0357771858010567e-05,1.0357771858010567e-05
0.01,0.21250000000000002,0.1489921214901999,0.14898179403999223,1.032745020768111e-05,1.032745020768111e-05
0.01,0.215625,0.15201527024636152,0.15200498527650833,1.0284969853197046e-05,1.0284969853197046e-05
0.01,0.21875,0.15507011188936853,0.15505988179284777,1.0230096520763565e-05,1.0230096520763565e-05
0.01,0.22187500000000002,0.15815572699248742,0.15814556438070557,1.0162611781855402e-05,1.0162611781855402e-05
0.01,0.225,0.1612711640732807,0.16126108175962894,1.0082313651765817e-05,1.0082313651765817e-05
0.01,0.22812500000000002,0.1644154395448254,0.16440545052765565,9.989017169753645e-06,9.989017169753645e-06
0.01,0.23125,0.1675875377093267,0.16757765515436618,9.882554960510825e-06,9.882554960510825e-06
0.01,0.234375,0.17078641079489681,0.1707766480171226,9.762777774202647e-06,9.762777774202647e-06
0.01,0.23750000000000002,0.17401097903621127,0.17400134948120696,9.629555004303514e-06,9.629555004303514e-06
0.01,0.240625,0.17726013079969305,0.17725064802451138,9.482775181673953e-06,9.482775181673953e-06
0.01,0.24375000000000002,0.1805327227538144,0.18052340040737108,9.322346443324525e-06,9.322346443324525e-06
0.01,0.246875,0.18382758008503963,0.18381843188806543,9.148196974201328e-06,9.148196974201328e-06
0.01,0.25,0.18714349675986824,0.18713453648444722,8.960275421021624e-06,8.960275421021624e-06
0.01,0.253125,0.19047923583336832,0.19047047728209185,8.75855127646652e-06,8.75855127646652e-06
0.01,0.25625000000000003,0.19383352980452181,0.19382498678928928,8.543015232537199e-06,8.543015232537199e-06
0.01,0.259375,0.19720508101863188,0.19719676733913005,8.31367950182571e-06,8.31367950182571e-06
0.01,0.2625,0.2005925621169707,0.2005844915388655,8.070578105201509e-06,8.070578105201509e-06
0.01,0.265625,0.20399461653377196,0.2039868027666472,7.813767124748017e-06,7.813767124748017e-06
0.01,0.26875,0.20740985904059853,0.20740231571567694,7.543324921588379e-06,7.543324921588379e-06
0.01,0.27187500000000003,0.21083687633803885,0.21082961698572308,7.259352315769352e-06,7.259352315769352e-06
0.01,0.275,0.21427422769461069,0.21426726572188112,6.961972729563337e-06,6.961972729563337e-06
0.01,0.278125,0.21772044563267084,0.21771379430038007,6.651332290774636e-06,6.651332290774636e-06
0.01,0.28125,0.22117403666105462,0.22116770906115765,6.327599896965852e-06,6.327599896965852e-06
0.01,0.284375,0.2246334820540869,0.22462749108684774,5.990967239161149e-06,5.990967239161149e-06
0.01,0.28750000000000003,0.2280972386765303,0.2280915970277462,5.641648784110442e-06,5.641648784110442e-06
0.01,0.290625,0.2315637398539548,0.23155845997224,5.2798817147814425e-06,5.2798817147814425e-06
0.01,0.29375,0.23503139628793512,0.23502649036210665,4.905925828468938e-06,4.905925828468938e-06
0.01,0.296875,0.23849859701540188,0.2384940769520103,4.520063391577622e-06,4.520063391577622e-06
0.01,0.30000000000000004,0.24196371041139392,0.24195958781244215,4.1225989517723605e-06,4.1225989517723605e-06
0.01,0.30312500000000003,0.24542508523438036,0.24542137137527398,3.713859106385664e-06,3.713859106385664e-06
0.01,0.30625,0.24888105171324248,0.24887775752101624,3.2941922262497147e-06,3.2941922262497147e-06
0.01,0.309375,0.25232992267492804,0.25232705870679095,2.8639681370901116e-06,2.8639681370901116e-06
0.01,0.3125,0.2557699947117138,0.2557675711339579,2.4235777558723193e-06,2.4235777558723193e-06
0.01,0.31562500000000004,0.2591995493869359,0.2591975759542518,1.973432684099219e-06,1.973432684099219e-06
0.01,0.31875000000000003,0.2626168544779736,0.2626153405132162,1.5139647573936266e-06,1.5139647573936266e-06
0.01,0.321875,0.2660201652551979,0.26601911962964586,1.0456255520319147e-06,1.0456255520319147e-06
0.01,0.325,0.26940772579552424,0.26940715690967576,5.688858484842463e-07,5.688858484842463e-07
0.01,0.328125,0.2727777703291396,0.2727776860940867,8.423505287735722e-08,8.423505287735722e-08
0.01,0.33125000000000004,0.2761285246179032,0.27612893243732595,-4.078194227319365e-07,4.078194227319365e-07
0.01,0.33437500000000003,0.2794582073638559,0.27945911411667723,-9.067528213280163e-07,9.067528213280163e-07
0.01,0.3375,0.282765031646206,0.282766443669948,-1.412023742042301e-06,1.412023742042301e-06
0.01,0.340625,0.2860472063850989,0.2860491294599785,-1.9230748796172925e-06,1.9230748796172925e-06
0.01,0.34375,0.28930293783041655,0.28930537716421856,-2.4393338020067823e-06,2.4393338020067823e-06
0.01,0.34687500000000004,0.2925304310737953,0.2925333912875607,-2.9602137653905736e-06,2.9602137653905736e-06
0.01,0.35000000000000003,0.2957278915819947,0.2957313766965581,-3.485114563384073e-06,3.485114563384073e-06
0.01,0.353125,0.29889352674970054,0.29889754017311243,-4.013423411886041e-06,4.013423411886041e-06
0.01,0.35625,0.30202554746979104,0.3020300919856562,-4.544515865179122e-06,4.544515865179122e-06
0.01,0.359375,0.30512216971905337,0.30512724747581754,-5.077756764171326e-06,5.077756764171326e-06
0.01,0.36250000000000004,0.3081816161572913,0.308187228658505,-5.612501213725363e-06,5.612501213725363e-06
0.01,0.36562500000000003,0.31120211773772655,0.3112082658333135,-6.1480955869663845e-06,6.1480955869663845e-06
0.01,0.36875,0.3141819153265579,0.3141885992051151,-6.6838785571787795e-06,6.6838785571787795e-06
