time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.0,0.0,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.00625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.0125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.018750000000000003,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.025,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.03125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.037500000000000006,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.043750000000000004,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.05,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.05625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.0625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.06875,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.07500000000000001,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.08125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.08750000000000001,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.09375,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.1,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.10625000000000001,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.1125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.11875000000000001,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.13125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.1375,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.14375000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.15000000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.15625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.1625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.16875,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.17500000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.18125000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.1875,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.19375,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.2,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.20625000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.21250000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.21875,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.225,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.23125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.23750000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.24375000000000002,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.25,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.25625000000000003,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.2625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.26875,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.275,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.28125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.28750000000000003,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.29375,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.30000000000000004,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.30625,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.3125,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.31875000000000003,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.325,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.33125000000000004,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
0.0,0.3375,0.0,0.19999999999999996,-0.19999999999999996,0.19999999999999996
