time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.02,0.0,0.12341234821800137,0.12340508120671032,7.267011291056669e-06,7.267011291056669e-06
0.02,0.003125,0.12342679567232792,0.12341952966330808,7.266009019846198e-06,7.266009019846198e-06
0.02,0.00625,0.12347013295168492,0.1234628699497044,7.263001980520323e-06,7.263001980520323e-06
0.02,0.009375000000000001,0.12354234480641611,0.12353508681691891,7.257989497203021e-06,7.257989497203021e-06
0.02,0.0125,0.12364340582446708,0.12363615485402042,7.250970446653904e-06,7.250970446653904e-06
0.02,0.015625,0.12377328043744683,0.12376603849418319,7.241943263638917e-06,7.241943263638917e-06
0.02,0.018750000000000003,0.12393192292911868,0.12392469202317084,7.230905947841482e-06,7.230905947841482e-06
0.02,0.021875000000000002,0.12411927744632523,0.12411205959025207,7.217856073160611e-06,7.217856073160611e-06
0.02,0.025,0.12433527801235349,0.12432807522155473,7.20279079875763e-06,7.20279079875763e-06
0.02,0.028125,0.12457984854274773,0.12457266283586547,7.1857068822539505e-06,7.1857068822539505e-06
0.02,0.03125,0.1248529028635784,0.12484573626288362,7.166600694788472e-06,7.166600694788472e-06
0.02,0.034375,0.12515434473217743,0.12514719926393947,7.14546823796236e-06,7.14546823796236e-06
0.02,0.037500000000000006,0.12548406786035066,0.1254769455551878,7.122305162865494e-06,7.122305162865494e-06
0.02,0.040625,0.1258419559400804,0.12583485883328954,7.097106790865393e-06,7.097106790865393e-06
0.02,0.043750000000000004,0.1262278826717309,0.12622081280359498,7.069868135922697e-06,7.069868135922697e-06
0.02,0.046875,0.12664171179477215,0.12663467121084265,7.040583929501798e-06,7.040583929501798e-06
0.02,0.05,0.1270832971210371,0.12707628787239084,7.0092486462725034e-06,7.0092486462725034e-06
0.02,0.053125000000000006,0.12755248257052976,0.12754550671399767,6.975856532087654e-06,6.975856532087654e-06
0.02,0.05625,0.1280491022098011,0.12804216180816755,6.940401633542814e-06,6.940401633542814e-06
0.02,0.059375000000000004,0.12857298029291236,0.1285660774150833,6.902877829062515e-06,6.902877829062515e-06
0.02,0.0625,0.1291239313050046,0.1291170680261432,6.8632788614020335e-06,6.8632788614020335e-06
0.02,0.065625,0.1297017600084952,0.12969493841012333,6.821598371870019e-06,6.821598371870019e-06
0.02,0.06875,0.13030626149192218,0.13029948366198635,6.777829935827873e-06,6.777829935827873e-06
0.02,0.07187500000000001,0.13093722122145848,0.1309304892543589,6.731967099576908e-06,6.731967099576908e-06
0.02,0.07500000000000001,0.13159441509511802,0.1315877310916994,6.684003418605533e-06,6.684003418605533e-06
0.02,0.078125,0.13227760949967696,0.13227097556718004,6.633932496918904e-06,6.633932496918904e-06
0.02,0.08125,0.1329865613703331,0.13297997962230557,6.5817480275343065e-06,6.5817480275343065e-06
0.02,0.084375,0.13372101825312754,0.13371449080929315,6.527443834392077e-06,6.527443834392077e-06
0.02,0.08750000000000001,0.134480718370152,0.13447424735623742,6.471013914571833e-06,6.471013914571833e-06
0.02,0.09062500000000001,0.1352653906875668,0.13525897823508448,6.412452482312814e-06,6.412452482312814e-06
0.02,0.09375,0.13607475498645322,0.13606840323244018,6.351754013034228e-06,6.351754013034228e-06
0.02,0.096875,0.1369085219365249,0.1369022330232361,6.288913288798881e-06,6.288913288798881e-06
0.02,0.1,0.13776639317272266,0.13776016924727863,6.223925444026612e-06,6.223925444026612e-06
0.02,0.10312500000000001,0.1386480613747167,0.1386419045887048,6.156786011901616e-06,6.156786011901616e-06
0.02,0.10625000000000001,0.13955321034934035,0.13954712285836884,6.087490971501408e-06,6.087490971501408e-06
0.02,0.109375,0.1404815151159791,0.140475499079184,6.016036795092328e-06,6.016036795092328e-06
