time s,x m,c numerical mol m3,c reference mol m3,error signed mol m3,abs error mol m3
0.004,0.0,0.0015095301135111244,0.0015633008220465039,-5.377070853537953e-05,5.377070853537953e-05
0.004,0.0125,0.0015925708838652435,0.001646541219857689,-5.397033599244543e-05,5.397033599244543e-05
0.004,0.025,0.0018474266460987167,0.001901909747170999,-5.448310107228219e-05,5.448310107228219e-05
0.004,0.037500000000000006,0.002291404729521683,0.0023464572012519835,-5.5052471730300534e-05,5.5052471730300534e-05
0.004,0.05,0.002953694220340012,0.0030089516042021147,-5.525738386210266e-05,5.525738386210266e-05
0.004,0.0625,0.003875835782444038,0.0039303591721980835,-5.452338975404534e-05,5.452338975404534e-05
0.004,0.07500000000000001,0.005112289168502945,0.005164430028187089,-5.2140859684144183e-05,5.2140859684144183e-05
0.004,0.08750000000000001,0.006731010126574245,0.006778302426521499,-4.729229994725366e-05,4.729229994725366e-05
0.004,0.1,0.008813926521947263,0.008853017251976264,-3.90907300290011e-05,3.90907300290011e-05
0.004,0.1125,0.011457185007211119,0.011483815500414218,-2.6630493203099598e-05,2.6630493203099598e-05
0.004,0.125,0.014771026046801748,0.014780076900382078,-9.050853580329712e-06,9.050853580329712e-06
0.004,0.1375,0.01887913833906092,0.01886474964730181,1.4388691759108924e-05,1.4388691759108924e-05
0.004,0.15000000000000002,0.023917345580307028,0.023873121404230285,4.422417607674242e-05,4.422417607674242e-05
0.004,0.1625,0.030031490876413464,0.029950792235312218,8.069864110124558e-05,8.069864110124558e-05
0.004,0.17500000000000002,0.03737440836904299,0.03725073263346218,0.00012367573558080824,0.00012367573558080824
0.004,0.1875,0.04610190862655163,0.04592934534453591,0.0001725632820157169,0.0001725632820157169
0.004,0.2,0.0563677539976464,0.05614149846532432,0.00022625553232208384,0.00022625553232208384
0.004,0.21250000000000002,0.06831766129561465,0.06803455837577432,0.0002831029198403223,0.0002831029198403223
0.004,0.225,0.08208243950956505,0.08174152225016892,0.0003409172593961257,0.0003409172593961257
0.004,0.23750000000000002,0.09777044612226736,0.09737342763746351,0.0003970184848038488,0.0003970184848038488
0.004,0.25,0.11545962231417735,0.11501129611983349,0.00044832619434385934,0.00044832619434385934
0.004,0.2625,0.13518943922653212,0.1346979435529593,0.0004914956735728171,0.0004914956735728171
0.004,0.275,0.15695314841296704,0.15643005443959113,0.0005230939733759099,0.0005230939733759099
0.004,0.28750000000000003,0.18069077347978352,0.1801509660542219,0.000539807425561617,0.000539807425561617
0.004,0.30000000000000004,0.2062833010870429,0.20574463296763928,0.000538668119403618,0.000538668119403618
0.004,0.3125,0.23354852345118815,0.23303123966607409,0.0005172837851140644,0.0005172837851140644
